ticket_date,net_weight_kg,month,day,week_number,quarter,lag_1,lag_2,rolling_7,day_of_week
8/24/2014,12810,0.428410519,24,34,3,0.84735,-0.93489,0.55974,1.49927
8/25/2014,42520,0.428410519,25,35,3,-1.09312,0.84704,0.97200,-1.49927
8/26/2014,40550,0.428410519,26,35,3,1.97998,-1.09313,0.93098,-0.99951
8/27/2014,34750,0.428410519,27,35,3,1.77621,1.97950,1.05956,-0.49976
8/28/2014,33730,0.428410519,28,35,3,1.17628,1.77576,1.16462,0.00000
8/29/2014,29630,0.428410519,29,35,3,1.07077,1.17592,1.54711,0.49976
8/30/2014,11400,0.428410519,30,35,3,0.64668,1.07043,1.04255,0.99951
8/31/2014,7030,0.428410519,31,35,3,-1.23896,0.64641,0.89795,1.49927
9/1/2014,30190,0.718364383,1,36,3,-1.69098,-1.23895,0.58951,-1.49927
9/2/2014,7800,0.718364383,2,36,3,0.70461,-1.69090,-0.22976,-0.99951
9/3/2014,15880,0.718364383,3,36,3,-1.61133,0.70432,-0.70181,-0.49976
9/4/2014,38040,0.718364383,4,36,3,-0.77557,-1.61126,-0.59399,0.00000
9/5/2014,26180,0.718364383,5,36,3,1.51659,-0.77563,-0.68029,0.49976
9/6/2014,26320,0.718364383,6,36,3,0.28983,1.51617,-0.30706,0.99951
9/7/2014,25990,0.718364383,7,36,3,0.30431,0.28961,0.16724,1.49927
9/8/2014,28490,0.718364383,8,37,3,0.27018,0.30408,0.12472,-1.49927
9/9/2014,31520,0.718364383,9,37,3,0.52877,0.26996,0.71809,-0.99951
9/10/2014,35430,0.718364383,10,37,3,0.84218,0.52851,1.20715,-0.49976
9/11/2014,7380,0.718364383,11,37,3,1.24662,0.84187,0.44017,0.00000
9/12/2014,44810,0.718364383,12,37,3,-1.65478,1.24624,0.90621,0.49976
9/13/2014,33810,0.718364383,13,37,3,2.21685,-1.65470,1.09358,0.99951
9/14/2014,16280,0.718364383,14,37,3,1.07905,2.21633,0.85067,1.49927
9/15/2014,31710,0.718364383,15,38,3,-0.73419,1.07870,0.93123,-1.49927
9/16/2014,38240,0.718364383,16,38,3,0.86183,-0.73426,1.09933,-0.99951
9/17/2014,36260,0.718364383,17,38,3,1.53727,0.86152,1.12010,-0.49976
9/18/2014,28050,0.718364383,18,38,3,1.33247,1.53686,1.63717,0.00000
9/19/2014,27380,0.718364383,19,38,3,0.48326,1.33208,1.20115,0.49976
9/20/2014,31830,0.718364383,20,38,3,0.41395,0.48300,1.15161,0.99951
9/21/2014,12320,0.718364383,21,38,3,0.87425,0.41371,1.05255,1.49927
9/22/2014,24900,0.718364383,22,39,3,-1.14380,0.87393,0.88219,-1.49927
9/23/2014,32550,0.718364383,23,39,3,0.15743,-1.14380,0.73985,-0.99951
9/24/2014,36280,0.718364383,24,39,3,0.94872,0.15723,0.74036,-0.49976
9/25/2014,30200,0.718364383,25,39,3,1.33454,0.94839,0.79414,0.00000
9/26/2014,27920,0.718364383,26,39,3,0.70564,1.33415,0.80765,0.49976
9/27/2014,22670,0.718364383,27,39,3,0.46981,0.70536,0.57850,0.99951
9/28/2014,14810,0.718364383,28,39,3,-0.07323,0.46956,0.64079,1.49927
9/29/2014,35190,0.718364383,29,40,3,-0.88624,-0.07340,0.89820,-1.49927
9/30/2014,36070,0.718364383,30,40,3,1.22179,-0.88629,0.98626,-0.99951
10/1/2014,27030,1.008318247,1,40,4,1.31282,1.22142,0.75486,-0.49976
10/2/2014,23860,1.008318247,2,40,4,0.37775,1.31243,0.59626,0.00000
10/3/2014,27520,1.008318247,3,40,4,0.04986,0.37751,0.58626,0.49976
10/4/2014,40350,1.008318247,4,40,4,0.42843,0.04967,1.02854,0.99951
10/5/2014,24000,1.008318247,5,40,4,1.75552,0.42819,1.25843,1.49927
10/6/2014,43430,1.008318247,6,41,4,0.06434,1.75507,1.46456,-1.49927
10/7/2014,31560,1.008318247,7,41,4,2.07411,0.06415,1.35174,-0.99951
10/8/2014,8250,1.008318247,8,41,4,0.84632,2.07361,0.88194,-0.49976
10/9/2014,35460,1.008318247,9,41,4,-1.56479,0.84601,1.17213,0.00000
10/10/2014,41740,1.008318247,10,41,4,1.24972,-1.56472,1.52785,0.49976
10/11/2014,33820,1.008318247,11,41,4,1.89930,1.24935,1.36450,0.99951
10/12/2014,41050,1.008318247,12,41,4,1.08008,1.89883,1.79102,1.49927
10/13/2014,27850,1.008318247,13,42,4,1.82793,1.07974,1.40127,-1.49927
10/14/2014,36810,1.008318247,14,42,4,0.46257,1.82747,1.53261,-0.99951
10/15/2014,35010,1.008318247,15,42,4,1.38936,0.46232,2.20203,-0.49976
10/16/2014,35010,1.008318247,15,42,4,1.20317,1.38896,2.19077,0.00000
10/17/2014,35010,1.008318247,15,42,4,1.20317,1.20281,2.02242,0.49976
10/18/2014,35010,1.008318247,15,42,4,1.20317,1.20281,2.05218,0.99951
10/19/2014,35010,1.008318247,15,42,4,1.20317,1.20281,1.90109,1.49927
10/20/2014,35010,1.008318247,15,42,4,1.20317,1.20281,2.08020,-1.49927
10/21/2014,35010,1.008318247,15,42,4,1.20317,1.20281,2.03517,-0.99951
10/22/2014,35010,1.008318247,15,42,4,1.20317,1.20281,2.03517,-0.49976
10/23/2014,35010,1.008318247,15,42,4,1.20317,1.20281,2.03517,0.00000
10/24/2014,35010,1.008318247,15,42,4,1.20317,1.20281,2.03517,0.49976
10/25/2014,35010,1.008318247,15,42,4,1.20317,1.20281,2.03517,0.99951
10/26/2014,35010,1.008318247,15,42,4,1.20317,1.20281,2.03517,1.49927
10/27/2014,35010,1.008318247,15,42,4,1.20317,1.20281,2.03517,-1.49927
10/28/2014,35010,1.008318247,15,42,4,1.20317,1.20281,2.03517,-0.99951
10/29/2014,35010,1.008318247,15,42,4,1.20317,1.20281,2.03517,-0.49976
10/30/2014,35010,1.008318247,15,42,4,1.20317,1.20281,2.03517,0.00000
10/31/2014,35010,1.008318247,15,42,4,1.20317,1.20281,2.03517,0.49976
11/1/2014,17550,1.298272111,1,44,4,1.20317,1.20281,1.59840,0.99951
11/2/2014,24770,1.298272111,2,44,4,-0.60283,1.20281,1.34224,1.49927
11/3/2014,33160,1.298272111,3,45,4,0.14398,-0.60291,1.29596,-1.49927
11/4/2014,27100,1.298272111,4,45,4,1.01182,0.14378,1.09808,-0.99951
11/5/2014,11760,1.298272111,5,45,4,0.38499,1.01148,0.51646,-0.49976
11/6/2014,33640,1.298272111,6,45,4,-1.20172,0.38475,0.48219,0.00000
11/7/2014,33570,1.298272111,7,45,4,1.06147,-1.20172,0.44617,0.49976
11/8/2014,31580,1.298272111,8,45,4,1.05422,1.06112,0.79714,0.99951
11/9/2014,32560,1.298272111,9,45,4,0.84839,1.05388,0.99201,1.49927
11/10/2014,43100,1.298272111,10,46,4,0.94975,0.84808,1.24067,-1.49927
11/11/2014,28700,1.298272111,11,46,4,2.03997,0.94943,1.28070,-0.99951
11/12/2014,33520,1.298272111,12,46,4,0.55049,2.03948,1.82504,-0.49976
11/13/2014,34820,1.298272111,13,46,4,1.04905,0.55022,1.85456,0.00000
11/14/2014,30880,1.298272111,14,46,4,1.18352,1.04871,1.78727,0.49976
11/15/2014,23950,1.298272111,15,46,4,0.77598,1.18316,1.59640,0.99951
11/16/2014,14360,1.298272111,16,46,4,0.05917,0.77568,1.14111,1.49927
11/17/2014,29550,1.298272111,17,47,4,-0.93279,0.05898,0.80214,-1.49927
11/18/2014,22960,1.298272111,18,47,4,0.63841,-0.93282,0.65855,-0.99951
11/19/2014,41960,1.298272111,19,47,4,-0.04324,0.63813,0.86969,-0.49976
11/20/2014,44000,1.298272111,20,47,4,1.92206,-0.04341,1.09933,0.00000
11/21/2014,26660,1.298272111,21,47,4,2.13307,1.92158,0.99377,0.49976
11/22/2014,25960,1.298272111,22,47,4,0.33948,2.13256,1.04405,0.99951
11/23/2014,7670,1.298272111,23,47,4,0.26707,0.33925,0.87669,1.49927
11/24/2014,36240,1.298272111,24,48,4,-1.62478,0.26685,1.04405,-1.49927
11/25/2014,36140,1.298272111,25,48,4,1.33040,-1.62471,1.37376,-0.99951
11/26/2014,31180,1.298272111,26,48,4,1.32006,1.33002,1.10408,-0.49976
11/27/2014,30760,1.298272111,27,48,4,0.80701,1.31967,0.77288,0.00000
11/28/2014,28820,1.298272111,28,48,4,0.76357,0.80671,0.82691,0.49976
11/29/2014,34120,1.298272111,29,48,4,0.56290,0.76327,1.03104,0.99951
11/30/2014,9180,1.298272111,30,48,4,1.11111,0.56264,1.06881,1.49927
12/1/2014,15450,1.588225974,1,49,4,-1.46859,1.11076,0.54873,-1.49927
12/2/2014,30790,1.588225974,2,49,4,-0.82004,-1.46854,0.41490,-0.99951
12/3/2014,33590,1.588225974,3,49,4,0.76667,-0.82010,0.47519,-0.49976
12/4/2014,31400,1.588225974,4,49,4,1.05629,0.76637,0.49120,0.00000
12/5/2014,30630,1.588225974,5,49,4,0.82977,1.05595,0.53648,0.49976
12/6/2014,28580,1.588225974,6,49,4,0.75012,0.82946,0.39789,0.99951
12/7/2014,25170,1.588225974,7,49,4,0.53808,0.74983,0.79789,1.49927
12/8/2014,32670,1.588225974,8,50,4,0.18536,0.53781,1.22866,-1.49927
12/9/2014,28900,1.588225974,9,50,4,0.96113,0.18515,1.18138,-0.99951
12/10/2014,11290,1.588225974,10,50,4,0.57118,0.96080,0.62353,-0.49976
12/11/2014,42760,1.588225974,11,50,4,-1.25034,0.57091,0.90771,0.00000
12/12/2014,32780,1.588225974,12,50,4,2.00481,-1.25033,0.96149,0.49976
12/13/2014,41090,1.588225974,13,50,4,0.97251,2.00432,1.27444,0.99951
12/14/2014,19180,1.588225974,14,50,4,1.83207,0.97218,1.12460,1.49927
12/15/2014,33680,1.588225974,15,51,4,-0.43423,1.83160,1.14986,-1.49927
12/16/2014,46680,1.588225974,16,51,4,1.06560,-0.43434,1.59464,-0.99951
12/17/2014,33680,1.588225974,17,51,4,2.41028,1.06526,2.15475,-0.49976
12/18/2014,28830,1.588225974,18,51,4,1.06560,2.40972,1.80628,0.00000
12/19/2014,31360,1.588225974,19,51,4,0.56394,1.06526,1.77076,0.49976
12/20/2014,36050,1.588225974,20,51,4,0.82563,0.56367,1.64468,0.99951
12/21/2014,15130,1.588225974,21,51,4,1.31075,0.82532,1.54336,1.49927
12/22/2014,36340,1.588225974,22,52,4,-0.85314,1.31037,1.60990,-1.49927
12/23/2014,31030,1.588225974,23,52,4,1.34074,-0.85319,1.21841,-0.99951
12/24/2014,38280,1.588225974,24,52,4,0.79150,1.34036,1.33348,-0.49976
12/25/2014,35570,1.588225974,25,52,4,1.54141,0.79119,1.50209,0.00000
12/26/2014,36320,1.588225974,26,52,4,1.26110,1.54099,1.62616,0.49976
12/27/2014,33590,1.588225974,27,52,4,1.33867,1.26072,1.56463,0.99951
12/28/2014,20440,1.588225974,28,52,4,1.05629,1.33829,1.69746,1.49927
12/29/2014,32060,1.588225974,29,1,4,-0.30390,1.05595,1.59039,-1.49927
12/30/2014,40150,1.588225974,30,1,4,0.89804,-0.30403,1.81854,-0.99951
12/31/2014,46310,1.588225974,31,1,4,1.73484,0.89772,2.01941,-0.49976
1/1/2015,24240,-1.601266528,1,1,1,2.37201,1.73439,1.73598,0.00000
1/2/2015,14260,-1.601266528,2,1,1,0.08916,2.37146,1.18414,0.49976
1/3/2015,10820,-1.601266528,3,1,1,-0.94313,0.08897,0.61453,0.99951
1/4/2015,31050,-1.601266528,4,1,1,-1.29896,-0.94317,0.87994,1.49927
1/5/2015,30210,-1.601266528,5,2,1,0.79356,-1.29893,0.83366,-1.49927
1/6/2015,34970,-1.601266528,6,2,1,0.70668,0.79326,0.70408,-0.99951
1/7/2015,21340,-1.601266528,7,2,1,1.19904,0.70639,0.07944,-0.49976
1/8/2015,30970,-1.601266528,8,2,1,-0.21080,1.19867,0.24779,0.00000
1/9/2015,30970,-1.601266528,8,2,1,0.78529,-0.21095,0.66581,0.49976
1/10/2015,3520,-1.601266528,10,2,1,0.78529,0.78499,0.48319,0.99951
1/11/2015,21820,-1.601266528,11,2,1,-2.05404,0.78499,0.25230,1.49927
1/12/2015,44860,-1.601266528,12,3,1,-0.16115,-2.05390,0.61878,-1.49927
1/13/2015,37540,-1.601266528,13,3,1,2.22202,-0.16131,0.68307,-0.99951
1/14/2015,32030,-1.601266528,14,3,1,1.46487,2.22150,0.95049,-0.49976
1/15/2015,14360,-1.601266528,15,3,1,0.89493,1.46446,0.53498,0.00000
1/16/2015,39200,-1.601266528,16,3,1,-0.93279,0.89462,0.74086,0.49976
1/17/2015,22200,-1.601266528,17,3,1,1.63657,-0.93282,1.20815,0.99951
1/18/2015,11400,-1.601266528,18,3,1,-0.12185,1.63614,0.94749,1.49927
1/19/2015,24620,-1.601266528,19,4,1,-1.23896,-0.12201,0.44117,-1.49927
1/20/2015,24570,-1.601266528,20,4,1,0.12847,-1.23895,0.11671,-0.99951
1/21/2015,32290,-1.601266528,21,4,1,0.12330,0.12827,0.12321,-0.49976
1/22/2015,28370,-1.601266528,22,4,1,0.92183,0.12310,0.47369,0.00000
1/23/2015,32140,-1.601266528,23,4,1,0.51635,0.92150,0.29707,0.49976
1/24/2015,24270,-1.601266528,24,4,1,0.90631,0.51610,0.34886,0.99951
1/25/2015,12650,-1.601266528,25,4,1,0.09227,0.90599,0.38013,1.49927
1/26/2015,25680,-1.601266528,26,5,1,-1.10967,0.09207,0.40664,-1.49927
1/27/2015,30180,-1.601266528,27,5,1,0.23811,-1.10967,0.54698,-0.99951
1/28/2015,31650,-1.601266528,28,5,1,0.70357,0.23790,0.53097,-0.49976
1/29/2015,31610,-1.601266528,29,5,1,0.85563,0.70329,0.61202,0.00000
1/30/2015,28190,-1.601266528,30,5,1,0.85149,0.85532,0.51321,0.49976
1/31/2015,23380,-1.601266528,31,5,1,0.49774,0.85118,0.49095,0.99951
2/1/2015,25330,-1.311312664,1,5,1,0.00021,0.49748,0.80815,1.49927
2/2/2015,26420,-1.311312664,2,6,1,0.20191,0.00003,0.82666,-1.49927
2/3/2015,28830,-1.311312664,3,6,1,0.31465,0.20170,0.79289,-0.99951
2/4/2015,35130,-1.311312664,4,6,1,0.56394,0.31443,0.87994,-0.49976
2/5/2015,27200,-1.311312664,5,6,1,1.21559,0.56367,0.76962,0.00000
2/6/2015,13360,-1.311312664,6,6,1,0.39533,1.21522,0.39864,0.49976
2/7/2015,26910,-1.311312664,7,6,1,-1.03623,0.39509,0.48694,0.99951
2/8/2015,7510,-1.311312664,8,6,1,0.36534,-1.03624,0.04116,1.49927
2/9/2015,34320,-1.311312664,9,7,1,-1.64133,0.36510,0.23879,-1.49927
2/10/2015,37670,-1.311312664,10,7,1,1.13180,-1.64125,0.45993,-0.99951
2/11/2015,24260,-1.311312664,11,7,1,1.47831,1.13145,0.18801,-0.49976
2/12/2015,21780,-1.311312664,12,7,1,0.09123,1.47791,0.05242,0.00000
2/13/2015,32850,-1.311312664,13,7,1,-0.16529,0.09104,0.53998,0.49976
2/14/2015,25570,-1.311312664,14,7,1,0.97975,-0.16544,0.50646,0.99951
2/15/2015,12020,-1.311312664,15,7,1,0.22673,0.97942,0.61928,1.49927
2/16/2015,23710,-1.311312664,16,8,1,-1.17483,0.22652,0.35386,-1.49927
2/17/2015,23700,-1.311312664,17,8,1,0.03434,-1.17483,0.00439,-0.99951
2/18/2015,30520,-1.311312664,18,8,1,0.03331,0.03416,0.16099,-0.49976
2/19/2015,29210,-1.311312664,19,8,1,0.73874,0.03312,0.34686,0.00000
2/20/2015,28550,-1.311312664,20,8,1,0.60324,0.73845,0.23929,0.49976
2/21/2015,25720,-1.311312664,21,8,1,0.53497,0.60297,0.24304,0.99951
2/22/2015,9950,-1.311312664,22,8,1,0.24225,0.53471,0.19126,1.49927
2/23/2015,29110,-1.311312664,23,9,1,-1.38894,0.24203,0.32634,-1.49927
2/24/2015,29800,-1.311312664,24,9,1,0.59290,-1.38891,0.47894,-0.99951
2/25/2015,34720,-1.311312664,25,9,1,0.66427,0.59263,0.58401,-0.49976
2/26/2015,29760,-1.311312664,26,9,1,1.17318,0.66399,0.59776,0.00000
2/27/2015,20740,-1.311312664,27,9,1,0.66013,1.17282,0.40239,0.49976
2/28/2015,25710,-1.311312664,28,9,1,-0.27287,0.65985,0.40214,0.99951
3/1/2015,41100,-1.0213588,1,9,1,0.24121,-0.27300,1.18138,1.49927
3/2/2015,27910,-1.0213588,2,10,1,1.83310,0.24100,1.15136,-1.49927
3/3/2015,28250,-1.0213588,3,10,1,0.46877,1.83264,1.11259,-0.99951
3/4/2015,23880,-1.0213588,4,10,1,0.50394,0.46852,0.84142,-0.49976
3/5/2015,12690,-1.0213588,5,10,1,0.05193,0.50369,0.41440,0.00000
3/6/2015,38950,-1.0213588,6,10,1,-1.10553,0.05174,0.86994,0.49976
3/7/2015,28790,-1.0213588,7,10,1,1.61071,-1.10554,0.94699,0.99951
3/8/2015,21970,-1.0213588,8,10,1,0.55980,1.61028,0.46843,1.49927
3/9/2015,31870,-1.0213588,9,11,1,-0.14564,0.55953,0.56750,-1.49927
3/10/2015,31870,-1.0213588,9,11,1,0.87838,-0.14579,0.65805,-0.99951
3/11/2015,34590,-1.0213588,11,11,1,0.87838,0.87807,0.92597,-0.49976
3/12/2015,41380,-1.0213588,12,11,1,1.15973,0.87807,1.64368,0.00000
3/13/2015,19430,-1.0213588,13,11,1,1.86206,1.15937,1.15537,0.49976
3/14/2015,19430,-1.0213588,13,11,1,-0.40837,1.86160,0.92122,0.99951
3/15/2015,19430,-1.0213588,13,11,1,-0.40837,-0.40848,0.85768,1.49927
3/16/2015,20640,-1.0213588,16,12,1,-0.40837,-0.40848,0.57675,-1.49927
3/17/2015,31740,-1.0213588,17,12,1,-0.28321,-0.40848,0.57350,-0.99951
3/18/2015,35490,-1.0213588,18,12,1,0.86494,-0.28334,0.59601,-0.49976
3/19/2015,36060,-1.0213588,19,12,1,1.25282,0.86462,0.46293,0.00000
3/20/2015,32320,-1.0213588,20,12,1,1.31178,1.25245,0.78538,0.49976
3/21/2015,28640,-1.0213588,21,12,1,0.92493,1.31140,1.01578,0.99951
3/22/2015,11380,-1.0213588,22,12,1,0.54428,0.92461,0.81440,1.49927
3/23/2015,26660,-1.0213588,23,13,1,-1.24103,0.54402,0.96500,-1.49927
3/24/2015,37770,-1.0213588,24,13,1,0.33948,-1.24102,1.11584,-0.99951
3/25/2015,27350,-1.0213588,25,13,1,1.48866,0.33925,0.91221,-0.49976
3/26/2015,30150,-1.0213588,26,13,1,0.41085,1.48825,0.76437,0.00000
3/27/2015,21350,-1.0213588,27,13,1,0.70047,0.41061,0.48995,0.49976
3/28/2015,34670,-1.0213588,28,13,1,-0.20977,0.70018,0.64079,0.99951
3/29/2015,15260,-1.0213588,29,13,1,1.16800,-0.20992,0.73785,1.49927
3/30/2015,34450,-1.0213588,30,14,1,-0.83970,1.16765,0.93273,-1.49927
3/31/2015,36540,-1.0213588,31,14,1,1.14525,-0.83975,0.90196,-0.99951
4/1/2015,20190,-0.731404936,1,14,2,1.36143,1.14489,0.72284,-0.49976
4/2/2015,24960,-0.731404936,2,14,2,-0.32976,1.36104,0.59301,0.00000
4/3/2015,38670,-0.731404936,3,14,2,0.16364,-0.32988,1.02629,0.49976
4/4/2015,30490,-0.731404936,4,14,2,1.58175,0.16343,0.92172,0.99951
4/5/2015,27160,-0.731404936,5,14,2,0.73564,1.58133,1.21941,1.49927
4/6/2015,22590,-0.731404936,6,15,2,0.39120,0.73535,0.92272,-1.49927
4/7/2015,24690,-0.731404936,7,15,2,-0.08151,0.39096,0.62628,-0.99951
4/8/2015,30280,-0.731404936,8,15,2,0.13571,-0.08167,0.87869,-0.49976
4/9/2015,38730,-0.731404936,9,15,2,0.71392,0.13551,1.22316,0.00000
4/10/2015,38730,-0.731404936,9,15,2,1.58796,0.71363,1.22466,0.49976
4/11/2015,37140,-0.731404936,11,15,2,1.58796,1.58753,1.39102,0.99951
4/12/2015,32960,-0.731404936,12,15,2,1.42349,1.58753,1.53611,1.49927
4/13/2015,27050,-0.731404936,13,16,2,0.99113,1.42309,1.64768,-1.49927
4/14/2015,7380,-0.731404936,14,16,2,0.37982,0.99080,1.21465,-0.99951
4/15/2015,16790,-0.731404936,15,16,2,-1.65478,0.37958,0.87719,-0.49976
4/16/2015,20480,-0.731404936,16,16,2,-0.68144,-1.65470,0.42065,0.00000
4/17/2015,26920,-0.731404936,17,16,2,-0.29976,-0.68151,0.12522,0.49976
4/18/2015,22050,-0.731404936,18,16,2,0.36637,-0.29989,-0.25227,0.99951
4/19/2015,17060,-0.731404936,19,16,2,-0.13736,0.36614,-0.65002,1.49927
4/20/2015,31180,-0.731404936,20,17,2,-0.65351,-0.13752,-0.54671,-1.49927
4/21/2015,39940,-0.731404936,21,17,2,0.80701,-0.65359,0.26781,-0.99951
4/22/2015,42710,-0.731404936,22,17,2,1.71311,0.80671,0.91622,-0.49976
4/23/2015,29320,-0.731404936,23,17,2,1.99963,1.71267,1.13736,0.00000
4/24/2015,30400,-0.731404936,24,17,2,0.61462,1.99915,1.22441,0.49976
4/25/2015,38880,-0.731404936,25,17,2,0.72633,0.61435,1.64543,0.99951
4/26/2015,10820,-0.731404936,26,17,2,1.60347,0.72604,1.48933,1.49927
4/27/2015,23270,-0.731404936,27,18,2,-1.29896,1.60305,1.29145,-1.49927
4/28/2015,35730,-0.731404936,28,18,2,-0.01117,-1.29893,1.18614,-0.99951
4/29/2015,38710,-0.731404936,29,18,2,1.27765,-0.01135,1.08607,-0.49976
4/30/2015,27820,-0.731404936,30,18,2,1.58589,1.27727,1.04855,0.00000
5/1/2015,26990,-0.441451072,1,18,2,0.45946,1.58546,0.96325,0.49976
5/2/2015,31090,-0.441451072,2,18,2,0.37361,0.45921,0.76837,0.99951
5/3/2015,24410,-0.441451072,3,18,2,0.79770,0.37338,1.10834,1.49927
5/4/2015,21380,-0.441451072,4,19,2,0.10675,0.79740,1.06106,-1.49927
5/5/2015,28990,-0.441451072,5,19,2,-0.20667,0.10655,0.89245,-0.99951
5/6/2015,34020,-0.441451072,6,19,2,0.58049,-0.20681,0.77513,-0.49976
5/7/2015,26210,-0.441451072,7,19,2,1.10077,0.58022,0.73485,0.00000
5/8/2015,27490,-0.441451072,8,19,2,0.29293,1.10042,0.74736,0.49976
5/9/2015,20930,-0.441451072,9,19,2,0.42533,0.29271,0.49320,0.99951
5/10/2015,20930,-0.441451072,9,19,2,-0.25321,0.42509,0.40614,1.49927
5/11/2015,38000,-0.441451072,11,20,2,-0.25321,-0.25335,0.82191,-1.49927
5/12/2015,29280,-0.441451072,12,20,2,1.51245,-0.25335,0.82916,-0.99951
5/13/2015,29280,-0.441451072,12,20,2,0.61048,1.51204,0.71059,-0.49976
5/14/2015,4080,-0.441451072,14,20,2,0.61048,0.61021,0.15699,0.00000
5/15/2015,4080,-0.441451072,14,20,2,-1.99612,0.61021,-0.42863,0.49976
5/16/2015,20560,-0.441451072,16,20,2,-1.99612,-1.99599,-0.43789,0.99951
5/17/2015,20450,-0.441451072,17,20,2,-0.29148,-1.99599,-0.44990,1.49927
5/18/2015,31110,-0.441451072,18,21,2,-0.30286,-0.29162,-0.62226,-1.49927
5/19/2015,32230,-0.441451072,19,21,2,0.79977,-0.30299,-0.54846,-0.99951
5/20/2015,47390,-0.441451072,20,21,2,0.91562,0.79947,-0.09542,-0.49976
5/21/2015,32630,-0.441451072,21,21,2,2.48372,0.91530,0.61878,0.00000
5/22/2015,32930,-0.441451072,22,21,2,0.95699,2.48315,1.34048,0.49976
5/23/2015,20840,-0.441451072,23,21,2,0.98803,0.95667,1.34749,0.99951
5/24/2015,11340,-0.441451072,24,21,2,-0.26252,0.98769,1.11959,1.49927
5/25/2015,36340,-0.441451072,25,22,2,-1.24517,-0.26266,1.25043,-1.49927
5/26/2015,34340,-0.441451072,26,22,2,1.34074,-1.24515,1.30321,-0.99951
5/27/2015,31290,-0.441451072,27,22,2,1.13387,1.34036,0.90046,-0.49976
5/28/2015,31440,-0.441451072,28,22,2,0.81839,1.13352,0.87069,0.00000
5/29/2015,34400,-0.441451072,29,22,2,0.83390,0.81808,0.90746,0.49976
5/30/2015,21760,-0.441451072,30,22,2,1.14008,0.83360,0.93048,0.99951
5/31/2015,16780,-0.441451072,31,22,2,-0.16736,1.13972,1.06656,1.49927
6/1/2015,30840,-0.151497208,1,23,2,-0.68247,-0.16751,0.92897,-1.49927
6/2/2015,33490,-0.151497208,2,23,2,0.77184,-0.68255,0.90771,-0.99951
6/3/2015,32730,-0.151497208,3,23,2,1.04595,0.77154,0.94373,-0.49976
6/4/2015,31030,-0.151497208,4,23,2,0.96734,1.04561,0.93348,0.00000
6/5/2015,35190,-0.151497208,5,23,2,0.79150,0.96701,0.95324,0.49976
6/6/2015,39610,-0.151497208,6,23,2,1.22179,0.79119,1.39977,0.99951
6/7/2015,42190,-0.151497208,7,23,2,1.67898,1.22142,2.03542,1.49927
6/8/2015,33100,-0.151497208,8,24,2,1.94585,1.67854,2.09196,-1.49927
6/9/2015,14880,-0.151497208,9,24,2,1.00561,1.94537,1.62642,-0.99951
6/10/2015,14880,-0.151497208,9,24,2,-0.87900,1.00528,1.17988,-0.49976
6/11/2015,44800,-0.151497208,11,24,2,-0.87900,-0.87905,1.52435,0.00000
6/12/2015,14370,-0.151497208,12,24,2,2.21582,-0.87905,1.00352,0.49976
6/13/2015,33800,-0.151497208,13,24,2,-0.93176,2.21529,0.85818,0.99951
6/14/2015,15990,-0.151497208,14,24,2,1.07802,-0.93179,0.20277,1.49927
6/15/2015,30590,-0.151497208,15,25,2,-0.76419,1.07767,0.13998,-1.49927
6/16/2015,45980,-0.151497208,16,25,2,0.74598,-0.76425,0.91797,-0.99951
6/17/2015,34800,-0.151497208,17,25,2,2.33787,0.74569,1.41628,-0.49976
6/18/2015,25550,-0.151497208,18,25,2,1.18145,2.33733,0.93473,0.00000
6/19/2015,25550,-0.151497208,19,25,2,0.22466,1.18109,1.21440,0.49976
6/20/2015,29060,-0.151497208,20,25,2,0.22466,0.22445,1.09583,0.99951
6/21/2015,31520,-0.151497208,21,25,2,0.58773,0.22445,1.48433,1.49927
6/22/2015,27030,-0.151497208,22,26,2,0.84218,0.58746,1.39527,-1.49927
6/23/2015,37910,-0.151497208,23,26,2,0.37775,0.84187,1.19339,-0.99951
6/24/2015,34580,-0.151497208,24,26,2,1.50314,0.37751,1.18789,-0.49976
6/25/2015,32580,-0.151497208,25,26,2,1.15870,1.50273,1.36375,0.00000
6/26/2015,35480,-0.151497208,26,26,2,0.95182,1.15834,1.61216,0.49976
6/27/2015,30090,-0.151497208,27,26,2,1.25179,0.95150,1.63792,0.99951
6/28/2015,11360,-0.151497208,28,26,2,0.69427,1.25142,1.13360,1.49927
6/29/2015,36140,-0.151497208,29,27,2,-1.24310,0.69398,1.36150,-1.49927
6/30/2015,31840,-0.151497208,30,27,2,1.32006,-1.24309,1.20965,-0.99951
7/1/2015,33600,0.138456655,1,27,3,0.87528,1.31967,1.18514,-0.49976
7/2/2015,21120,0.138456655,2,27,3,1.05733,0.87497,0.89845,0.00000
7/3/2015,27560,0.138456655,3,27,3,-0.23356,1.05699,0.70033,0.49976
7/4/2015,33080,0.138456655,4,27,3,0.43257,-0.23370,0.77513,0.99951
7/5/2015,38120,0.138456655,5,27,3,1.00354,0.43233,1.44455,1.49927
7/6/2015,33400,0.138456655,6,28,3,1.52486,1.00321,1.37601,-1.49927
7/7/2015,28330,0.138456655,7,28,3,1.03664,1.52445,1.28820,-0.99951
7/8/2015,35970,0.138456655,8,28,3,0.51222,1.03630,1.34749,-0.49976
7/9/2015,31360,0.138456655,9,28,3,1.30247,0.51196,1.60365,0.00000
